0c93fb,BnsSolut
0c96bf,Huawei
0c9b13,Shanghai
0c9d56,ConsortC
0c9e91,Sankosha
0ca138,BlinqWir
0ca2f4,Chameleo
0ca402,Alcatel-
0ca42a,ObTeleco
0ca694,SunitecE
0cac05,UnitendT
0caf5a,GenusPow
0cb319,Samsung
0cb4ef,Digience
0cb5de,AlcatelL
0cb912,Jm-Data
0cbc9f,Apple
0cbd51,TctMobil
0cbf15,Genetec
0cbf3f,Shenzhen
0cc0c0,MagnetiM
0cc3a7,Meritec
0cc47a,SuperMic
0cc47e,Eucast
0cc655,WuxiYste
0cc66a,Nokia
0cc6ac,Dags
0cc731,Currant
0cc81f,SummerIn
0cc9c6,SamwinHo
0ccb8d,AscoNuma
0ccc26,Airenetw
0ccdd3,Eastrive
0ccdfb,Edic
0ccfd1,Springwa
0cd292,Intel
0cd2b5,Binatone
0cd502,WestellT
0cd696,Amimon
0cd6bd,Huawei
0cd746,Apple
0cd7c2,AxiumTec
0cd86c,Shenzhen
0cd996,Cisco
0cd9c1,Visteon
0cda41,Hangzhou
0cdccc,InalaTec
0cddef,Nokia
0cdfa4,Samsung
0ce0e4,Plantron
0ce5d3,DhElectr
0ce709,FoxCrypt
0ce725,Microsoft
0ce82f,Bonfigli
0ce936,ElimosSr
0ceee6,HonHaiPr
0cef7c,Anacom
0cefaf,IEEERegi
0cf019,MalgnTec
0cf0b4,Globalsa
0cf361,JavaInfo
0cf3ee,EmMicroe
0cf405,BeijingS
0cf4d5,RuckusWi
0cf5a4,Cisco
0cf893,ArrisGro
0cf9c0,Bskyb
0cfc83,AirohaTe
0cfd37,SuseLinu
0cfe45,Sony
100000,Private
10005a,IBM
100090,HP
1000d4,DEC
1000e0,AppleA/U
1000e8,National
1000fd,Laonpeop
1001ca,AshleyBu
1002b5,Intel
100501,Pegatron
1005b1,ArrisGro
1005ca,Cisco
100723,IEEERegi
1008b1,HonHaiPr
10090c,JanomeSe
100ba9,Intel
100c24,Pomdevic
100d2f,OnlineSe
100d32,Embedian
100d7f,Netgear
100e2b,NecCasio
100e7e,JuniperN
100f18,FuGangEl
1010b6,Mccain
101212,VivoInte
101218,Korins
101248,Itg
101250,Integrat
101331,Technico
1013ee,JustecIn
10189e,ElmoMoti
101b54,Huawei
101c0c,Apple
101d51,On-QLlcD
101dc0,Samsung
101f74,HP
102279,Zerodesk
1027be,Tvip
102831,Morion
102ab3,XiaomiCo
102c83,Ximea
102d96,Looxcie
102eaf,TexasIns
102f6b,Microsoft
103047,Samsung
103378,Flectron
103711,SimlinkA
103b59,Samsung
103dea,HfcTechn
1040f3,Apple
10417f,Apple
104369,Soundmax
10445a,ShaanxiH
1045be,Norphoni
1045f8,Lnt-Auto
104780,Huawei
1048b1,BeijingD
104a7d,Intel
104b46,Mitsubis
104d77,Innovati
104e07,Shanghai
104fa8,Sony
105172,Huawei
105611,ArrisGro
1056ca,PeplinkI
105887,Fiberhom
105af7,AdbItali
105c3b,Perma-Pi
105cbf,Durobyte
105f06,Actionte
105f49,Cisco
10604b,HP
1062c9,Adatis
1062eb,D-Link
1064e2,AdfwebCo
1065a3,CoreBran
1065cf,Iqsim
106682,NecPlatf
10683f,LG
106f3f,Buffalo
106fef,Ad-SolNi
1071f9,CloudTel
107223,Tellesco
10768a,Eocell
1077b0,Fiberhom
1077b1,Samsung
10785b,Actionte
107873,Shenzhen
1078ce,HanvitSi
1078d2,Elitegro
107a86,U&UEngin
107bef,ZyxelCom
107d1a,Dell
1083d2,Microsev
10868c,ArrisGro
10880f,DarumaTe
1088ce,Fiberhom
108a1b,Raonix
108ccf,Cisco
109266,Samsung
1093e9,Apple
10954b,Megabyte
109836,Dell
109ab9,TosiboxO
109add,Apple
109fa9,Actionte
10a13b,Fujikura
10a5d0,MurataMa
10a659,MobileCr
10a743,SkMtek
10a932,BeijingC
10ae60,Private
10af78,Shenzhen
10b1f8,Huawei
10b26b,Base
10b713,Private
10b7f6,Plastofo
10b9fe,LikaSrl
10baa5,GanaI&C
10bd18,Cisco
10bd55,Q-Lab
10bef5,D-Link
10bf48,ASUS
10c07c,Blu-RayD
10c2ba,Utt
10c37b,ASUS
10c586,BioSound
10c60c,DominoUk
10c61f,Huawei
10c67e,Shenzhen
10c6fc,GarminIn
10c73f,MidasKla
10ca81,Precia
10cc1b,Liverock
10ccdb,AximumPr
10cdae,Avaya
10cdb6,Essentia
10d07a,AmpakTec
10d0ab,Zte
10d1dc,InstarDe
10d38a,Samsung
10d542,Samsung
10da43,Netgear
10ddb1,Apple
10ddf4,MaxwayEl
10dee4,Automati
10df8b,Shenzhen
10e2d5,QiHardwa
10e3c7,SeohwaTe
10e4af,AprLlc
10e68f,Kwangsun
10e6ae,SourceTe
10e878,Nokia
10e8ee,Phasespa
10ea59,Cisco
10eed9,CanogaPe
10f005,Intel
10f311,Cisco
10f3db,Gridco
10f49a,T3Innova
10f681,VivoMobi
10f96f,LG
10f9ee,Nokia
10face,Reacheng
10fbf0,Kangshen
10fc54,ShanyEle
10feed,TP-Link
1100aa,Private
111111,Private
1402ec,HP
140467,SnkTechn
140708,Private
1407e0,Abrantix
140c5b,Plnetwor
140c76,FreeboxS
140d4f,Flextron
14109f,Apple
141330,Anakreon
141357,AtpElect
14144b,RuijieNe
1414e6,NingboSa
14157c,TokyoCos
141877,Dell
141a51,Treetech
141aa3,Motorola
141bbd,Volex
141bf0,Intellim
141f78,Samsung
141fba,IEEERegi
1422db,Eero
1423d7,Eutronix
142971,NemoaEle
142bd2,Armtel
142bd6,Guangdon
142d27,HonHaiPr
142d8b,IncipioT
142df5,Amphitec
142ffd,LtSecuri
143004,Huawei
14307a,Avermetr
1430c6,Motorola
1432d1,Samsung
143365,TemMobil
14358b,Mediabri
1435b3,FutureDe
143605,Nokia
1436c6,LenovoMo
14373b,Procom
143aea,Dynapowe
143df2,BeijingS
143e60,Nokia
143ebf,Zte
143f27,NoccelaO
144146,Honeywel
1441e2,MonacoEn
144319,Creative
1446e4,Avistel
14488b,Shenzhen
144978,DigitalC
1449e0,Samsung
144c1a,MaxCommu
144d67,ZioncomE
144fd7,IEEERegi
145412,Entis
145645,Savitech
14568e,Samsung
1458d0,HP
145a05,Apple
145a83,Logi-D
145bd1,ArrisGro
145be1,NyantecU
145e45,Kaleao
145f94,Huawei
146080,Zte
146102,AlpineEl
14612f,Avaya
146308,JabilCir
146a0b,CypressE
146b72,Shenzhen
146e0a,Private
147373,TubitakU
147411,Rim
147590,TP-Link
14780b,Perkinel
147db3,JoaTelec
147dc5,MurataMa
14825b,HefeiRad
148692,TP-Link
14893e,VixtelTe
148951,LcfcHefe
1489fd,Samsung
148a70,Ads
148f21,GarminIn
148fc6,Apple
149090,KongtopI
149182,BelkinIn
149448,BluCastl
14987d,Technico
1499e2,Apple
149a10,Microsoft
149d09,Huawei
149ecf,Dell
149fe8,LenovoMo
14a0f8,Huawei
14a364,Samsung
14a51a,Huawei
14a62c,SMDezacS
14a78b,Zhejiang
14a86b,Shenzhen
14a9e3,Mst
14abc5,Intel
14abf0,ArrisGro
14aedb,VtechTel
14b126,Industri
14b1c8,Infiniwi
14b31f,Dell
14b370,GigasetD
14b484,Samsung
14b73d,ArcheanT
14b7f8,Technico
14b837,Shenzhen
14b968,Huawei
14bb6e,Samsung
14bd61,Apple
14c089,DuneHd
14c126,Nokia
14c1ff,Shenzhen
14c21d,SabtechI
14c3c2,KASchmer
14c913,LG
14cc20,TP-Link
14cf8d,OhsungEl
14cf92,TP-Link
14cfe2,ArrisGro
14d11f,Huawei
14d4fe,ArrisGro
14d64d,D-Link
14d76e,ConchEle
14dae9,ASUS
14db85,SNetMedi
14dda9,ASUS
14dde5,Mpmkvvcl
14e4ec,MlogicLl
14e6e4,TP-Link
14e7c8,Integrat
14eb33,Bsmedias
14eda5,Wächter
14edbb,2wire
14ede4,Kaiam
14ee9d,AirnavLl
14f0c5,Xtremio
14f28e,Shenyang
14f42a,Samsung
14f65a,XiaomiCo
14f893,WuhanFib
14feaf,Sagittar
14feb5,Dell
18002d,Sony
1800db,Fitbit
18017d,HarbinAr
1801e3,BittiumW
180373,Dell
1803fa,IbtInter
180675,DilaxInt
180b52,Nanotron
180c14,Isonea
180c77,Westingh
180cac,Canon
18104e,Cedint-U
181212,CeptonTe
181420,TebSas
181456,Nokia
1816c9,Samsung
181714,Daewoois
181725,CameoCom
18193f,TamtronO
181beb,Actionte
181e78,Sagemcom
181eb0,Samsung
182012,AztechAs
182032,Apple
18204c,Kummler+
1820a6,Sage
182195,Samsung
18227e,Samsung
182666,Samsung
182861,AirtiesW
182a7b,Nintendo
182b05,8dTechno
182c91,ConceptD
182cb4,Nectarso
183009,WoojinIn
1832a2,LaonTech
18339d,Cisco
183451,Apple
1835d1,ArrisGro
1836fc,ElecsysI
183825,WuhanLin
183864,Cap-Tech
183919,Unicoi
183a2d,Samsung
183bd2,BydPreci
183da2,Intel
183f47,Samsung
1840a4,Shenzhen
18421d,Private
18422f,AlcatelL
184462,RiavaNet
1844e6,Zte
184617,Samsung
1848d8,Fastback
184a6f,Alcatel-
184e94,MessoaTe
184f32,HonHaiPr
185207,SichuanT
185253,Pixord
1853e0,HanyangD
18550f,Cisco
185933,Cisco
185936,XiaomiCo
185ae8,Zenotech
185d9a,Bobjgear
185e0f,Intel
1861c7,Lemonbea
18622c,Sagemcom
186472,ArubaNet
186571,TopVicto
186590,Apple
1866da,Dell
1866e3,Veros
18673f,HanoverD
186751,KomegInd
1867b0,Samsung
18686a,Zte
186882,BewardR&
1868cb,Hangzhou
186d99,Adanis
187117,EtaPlusE
187532,SichuanT
1879a2,GmjElect
187a93,AmiccomE
187c81,ValeoVis
187ed5,Shenzhen
1880ce,Barberry
1880f5,Alcatel-
188219,AlibabaC
188331,Samsung
1883bf,Arcadyan
188410,Coretrus
18863a,DigitalA
1886ac,NokiaDan
188796,HTC
188857,BeijingJ
18895b,Samsung
1889df,Cerebrex
188b15,Shenzhen
188b45,Cisco
188b9d,Cisco
188ed5,TpVision
188ef9,G2c
18922c,VirtualI
1893d7,TexasIns
1897ff,Techfait
1899f5,SichuanC
189a67,Cse-Serv
189c5d,Cisco
189efc,Apple
18a3e8,Fiberhom
18a6f7,TP-Link
18a905,HP
18a958,Provisio
18a99b,Dell
18aa45,FonTechn
18abf5,UltraEle
18ad4d,Polostar
18aebb,SiemensC
18af61,Apple
18af8f,Apple
18af9f,Digitron
18b169,Sonicwal
18b209,TorreyPi
18b3ba,Netlogic
18b430,NestLabs
18b591,I-Storm
18b79e,Invoxia
18bdad,L-Tech
18c086,Broadcom
18c451,TucsonEm
18c501,Shenzhen
18c58a,Huawei
18c8e7,Shenzhen
18cc23,PhilioTe
18cf5e,LiteonTe
18d071,Dasan
18d225,Fiberhom
18d276,Huawei
18d5b6,SmgHoldi
18d66a,Inmarsat
18d6c7,TP-Link
18d6cf,KurthEle
18d949,QvisLabs
18dbf2,Dell
18dc56,YulongCo
18ded7,Huawei
18e288,SttCondi
18e29f,VivoMobi
18e2c2,Samsung
18e3bc,TctMobil
18e728,Cisco
18e7f4,Apple
18e80f,VikingEl
18e8dd,Modulete
18ee69,Apple
18ef63,Cisco
18f145,NetcommW
18f292,Shannon
18f46a,HonHaiPr
18f643,Apple
18f650,Multimed
18f76b,Zhejiang
18f87a,I3Intern
18fa6f,IscAppli
18fb7b,Dell
18fc9f,ChangheE
18fe34,Espressi
18ff0f,Intel
18ff2e,Shenzhen
1c0656,Idy
1c08c1,LG
1c0b52,EpicomSA
1c0fcf,SyproOpt
1c11e1,Wartsila
1c129d,IEEEPesP
1c1448,ArrisGro
1c14b3,AirwireT
1c17d3,Cisco
1c184a,Shenzhen
1c19de,Eyevis
1c1ac0,Apple
1c1b0d,Giga-Byt
1c1b68,ArrisGro
1c1cfd,DalianHi
1c1d67,Huawei
1c1d86,Cisco
1c1ee3,HuiZhouG
1c1fd4,Lifebeam
1c21d1,IEEERegi
1c232c,Samsung
1c234f,EdmiEuro
1c25e1,ChinaMob
1c330e,Pernixda
1c334d,ItsTelec
1c3477,Innovati
1c35f1,NewLiftN
1c37bf,Cloudium
1c3947,CompalIn
1c398a,Fiberhom
1c3a4f,Accuspec
1c3ade,Samsung
1c3de7,SigmaKok
1c3e84,HonHaiPr
1c4024,Dell
1c40e8,Shenzhen
1c4158,GemaltoM
1c43ec,JapanCir
1c4419,TP-Link
1c4593,TexasIns
1c4840,ImsMesss
1c48ce,Guangdon
1c48f9,GnNetcom
1c497b,GemtekTe
1c4af7,Amon
1c4bb9,SmgEnter
1c4bd6,AzureWave
1c4d70,Intel
1c51b5,Techaya
1c5216,Dongguan
1c52d6,FlatDisp
1c553a,Qiangua
1c56fe,Motorola
1c57d8,Kraftway
1c5a0b,Tegile
1c5a3e,Samsung
1c5a6b,Philips
1c5c55,PrimaCin
1c5c60,Shenzhen
1c5cf2,Apple
1c5f2b,D-Link
1c5fff,BeijingE
1c60de,Shenzhen
1c62b8,Samsung
1c63b7,Openprod
1c659d,LiteonTe
1c666d,HonHaiPr
1c66aa,Samsung
1c6758,Huawei
1c69a5,Blackber
1c6a7a,Cisco
1c6bca,Mitsunam
1c6e4c,Logistic
1c6e76,QuarionT
1c6f65,Giga-Byt
1c7370,Neotech
1c740d,ZyxelCom
1c7508,CompalIn
1c76ca,TerasicT
1c77f6,Guangdon
1c7839,Shenzhen
1c7b21,Sony
1c7b23,QingdaoH
1c7c11,Eid
1c7c45,VitekInd
1c7cc7,Coriant
1c7d22,FujiXero
1c7e51,3bumenCo
1c7ee5,D-Link
1c8341,HefeiBit
1c83b0,LinkedIp
1c8464,FormosaW
1c86ad,Mct
1c872c,ASUS
1c8e5c,Huawei
1c8e8e,DbCommun
1c8f8a,PhaseMot
1c9148,Apple
1c9179,Integrat
1c9492,RuagSchw
1c955d,I-LaxEle
1c959f,Veethree
1c965a,WeifangG
1c973d,PricomDe
1c98ec,HP
1c994c,MurataMa
1c9c26,ZoovelTe
1c9d3e,Integrat
1c9e46,Apple
1c9ecb,BeijingN
1ca0d3,IEEERegi
1ca2b1,RuwidoAu
1ca532,Shenzhen
1ca770,Shenzhen
1caa07,Cisco
1cab01,Innovolt
1caba7,Apple
1cabc0,HitronTe
1cadd1,BosungEl
1caf05,Samsung
1caff7,D-Link
1cb094,HTC
1cb17f,NecPlatf
1cb243,Tdc
1cb72c,ASUS
1cb857,BeconTec
1cb9c4,RuckusWi
1cba8c,TexasIns
1cbba8,OjscUfim
1cbd0e,Amplifie
1cbdb9,D-Link
1cc035,PlanexCo
1cc0e1,IEEERegi
1cc11a,Wavetron
1cc1de,HP
1cc316,Milesigh
1cc586,Absolute
1cc63c,Arcadyan
1cc72d,Shenzhen
1ccae3,IEEERegi
1ccb99,TctMobil
1ccde5,Shanghai
1cd40c,KriwanIn
1cd6bd,Leedarso
1cda27,VivoMobi
1cdea7,Cisco
1cdf0f,Cisco
1ce165,Marshal
1ce192,Qisda
1ce2cc,TexasIns
1ce62b,Apple
1ce6c7,Cisco
1ce85d,Cisco
1cea1b,Nokia
1ceec9,EloTouch
1ceee8,IlshinEl
1cefce,BebroEle
1cf03e,Wearhaus
1cf061,Scaps
1cf4ca,Private
1cf5e7,TurtleIn
1cfa68,TP-Link
1cfcbb,Realfict
1cfea7,Identyte
20014f,LineaRes
2002af,MurataMa
200505,RadmaxCo
2005e8,OooInpro
2008ed,Huawei
200a5e,Xiangsha
200bc7,Huawei
200cc8,Netgear
200e95,Iec–Tc9W
20107a,GemtekTe
201257,MostLuck
2012d5,Scientec
2013e0,Samsung
2016d8,LiteonTe
20180e,Shenzhen
201a06,CompalIn
201d03,Elatec
2021a5,LG
202564,Pegatron
202598,Teleview
2028bc,Visionsc
202bc1,Huawei
202cb7,KongYueE
202d07,Samsung
202df8,DigitalM
2031eb,Hdsn
203706,Cisco
2037bc,KuipersE
203a07,Cisco
203aef,Sivantos
203cae,Apple
203d66,ArrisGro
203db2,Huawei
204005,Feno
20415a,SmartehD
20443a,Schneide
2046a1,Vecow
2046f9,Advanced
204747,Dell
2047ed,Bskyb
204aaa,HanscanS
204c03,ArubaNet
204c6d,HugoBren
204c9e,Cisco
204e6b,AxxanaIs
204e71,JuniperN
204e7f,Netgear
2053ca,RiskTech
205476,Sony
205531,Samsung
205532,GotechIn
205721,SalixTec
2057af,Shenzhen
2059a0,ParagonT
205a00,Coval
205b2a,Private
205b5e,Shenzhen
205cfa,Yangzhou
205d47,VivoMobi
205ef7,Samsung
206274,Microsoft
20635f,Abeeway
206432,Samsung
2067b1,Pluto
20689d,LiteonTe
206a8a,WistronI
206aff,AtlasEle
206be7,TP-Link
206c8a,Aerohive
206e9c,Samsung
206fec,BraemacC
20719e,SfTechno
207355,ArrisGro
2074cf,Shenzhen
207600,Actionte
20768f,Apple
207693,LenovoBe
20780b,DeltaFau
2078f0,Apple
207c8f,QuantaMi
207d74,Apple
2082c0,XiaomiCo
20858c,Assa
208756,Siemens
2087ac,AesMotom
20896f,Fiberhom
208984,CompalIn
208986,Zte
208b37,Skyworth
20906f,Shenzhen
209148,TexasIns
20918a,Profalux
2091d9,IM
20934d,FujianSt
209ae9,Volacomm
209ba5,JiaxingG
209bcd,Apple
20a2e4,Apple
20a2e7,Lee-Dick
20a680,Huawei
20a783,Micontro
20a787,BointecT
20a8b9,Siemens
20a90e,TctMobil
20a99b,Microsoft
20aa25,Ip-NetLl
20aa4b,Cisco
20ab37,Apple
20b0f7,Enclustr
20b399,Enterasy
20b5c6,MimosaNe
20b7c0,OmicronE
20bb76,ColGiova
20bbc0,Cisco
20bbc6,JabilCir
20bfdb,Dvl
20c047,Verizon
20c06d,Shenzhen
20c1af,IWitDigi
20c38f,TexasIns
20c3a4,Retailne
20c60d,Shanghai
20c6eb,Panasoni
20c8b3,Shenzhen
20c9d0,Apple
20cd39,TexasIns
20cec4,PerasoTe
20cf30,ASUS
20d160,Private
20d21f,WincalTe
20d25f,Smartcap
20d390,Samsung
20d5ab,KoreaInf
20d5bf,Samsung
20d607,Nokia
20d75a,PoshMobi
20d906,Iota
20dbab,Samsung
20dc93,CheetahH
20dce6,TP-Link
20df3f,NanjingS
20e407,SparkSrl
20e52a,Netgear
20e564,ArrisGro
20e791,SiemensH
20eac7,Shenzhen
20ed74,AbilityE
20eec6,Elefirst
20f002,MtdataDe
20f17c,Huawei
20f3a3,Huawei
20f41b,Shenzhen
20f452,Shanghai
20f510,CodexDig
20f543,HuiZhouG
20f85e,DeltaEle
20fabb,Cambridg
20fdf1,3comEuro
20fecd,SystemIn
20fedb,M2mSolut
2400ba,Huawei
2401c7,Cisco
24050f,MtnElect
2405f5,Integrat
240917,DevlinEl
240995,Huawei
240a11,TctMobil
240a64,AzureWave
240ac4,Espressi
240b0a,PaloAlto
240b2a,ViettelG
240bb1,KostalIn
240d65,Shenzhen
240dc2,TctMobil
241064,Shenzhen
241125,Hutek
241148,Entropix
2411d0,Chongqin
241a8c,Squarehe
241b13,Shanghai
241b44,Hangzhou
241c04,Shenzhen
241eeb,Apple
241f2c,Calsys
241fa0,Huawei
2420c7,Sagemcom
2421ab,Sony
24240e,Apple
242642,Sharp
242ffa,ToshibaG
243184,Sharp
24336c,Private
2435cc,Zhongsha
24374c,Cisco
2437ef,EmcElect
243c20,Dynamode
2442bc,Alinco
244427,Huawei
244597,GemueGeb
24470e,Pentroni
24497b,Innovati
244b03,Samsung
244b81,Samsung
244c07,Huawei
244e7b,IEEERegi
244f1d,IruleLlc
24590b,WhiteSky
245ba7,Apple
245bf0,Liteon
245cbf,Ncse
245ebe,Qnap
245fdf,Kyocera
246081,RazberiT
24615a,ChinaMob
246278,Sysmocom
2464ef,CygSunri
246511,Avm
24693e,Innodisk
24694a,Jasmine
246968,TP-Link
2469a5,Huawei
246aab,It-IsInt
246c8a,YukaiEng
246e96,Dell
247189,TexasIns
247260,Iottech
247656,Shanghai
24767d,Cisco
247703,Intel
24792a,RuckusWi
247c4c,HermanMi
247f20,Sagemcom
247f3c,Huawei
248000,Westcont
2481aa,KshInter
24828a,ProwaveT
2486f4,Ctek
248707,Senergy
248894,Shenzhen
248a07,Mellanox
24920e,Samsung
2493ca,Voxtroni
249442,OpenRoad
249504,Sfr
2497ed,Techvisi
249eab,Huawei
24a074,Apple
24a2e1,Apple
24a42c,KoukaamA
24a43c,Ubiquiti
24a495,ThalesCa
24a7dc,Bskyb
24a87d,Panasoni
24a937,PureStor
24ab81,Apple
24af4a,Alcatel-
24af54,NexgenMe
24b0a9,Shanghai
24b657,Cisco
24b6b8,Friem
24b6fd,Dell
24b88c,Crenus
24b8d2,OpzoonTe
24ba13,RisoKaga
24ba30,Technica
24bbc1,Absolute
24bc82,DaliWire
24bcf8,Huawei
24be05,HP
24bf74,Private
24c0b3,Rsf
24c1bd,CrrcDali
24c3f9,Securita
24c44a,Zte
24c696,Samsung
24c848,MywerkSy
24c86e,ChaneyIn
24c9a1,RuckusWi
24c9de,Genoray
24cbe7,Myk
24cf21,Shenzhen
24d13f,Mexus
24d2cc,Smartdri
24d51c,Zhongtia
24d921,Avaya
24da11,NoNda
24da9b,Motorola
24dab6,Sistemas
24dbac,Huawei
24dbad,Shoppert
24dbed,Samsung
24dec6,ArubaNet
24df6a,Huawei
24e271,QingdaoH
24e314,Apple
24e43f,WenzhouK
24e5aa,Philips
24e6ba,JscZavod
24e9b3,Cisco
24ea40,Helmholz
24eb65,SaetISSR
24ec99,AskeyCom
24ecd6,CsgScien
24ee3a,ChengduY
24f094,Apple
24f0ff,Ght
24f2dd,RadiantZ
24f57e,Hwh
24f5aa,Samsung
24fd52,LiteonTe
24fd5b,Smartthi
2804e0,FermaxEl
28061e,NingboGl
28068d,ItlLlc
28070d,Guangzho
280b5c,Apple
280c28,UnigenDa
280cb8,Mikrosay
280dfc,Sony
280e8b,BeijingS
28101b,Magnacom
28107b,D-Link
281471,Lantis
28162e,2wire
2816ad,Intel
2817ce,Omnisens
281878,Microsoft
2818fd,AdityaIn
282246,BeijingS
2824ff,WistronN
282536,Shenzhen
2826a6,PbrElect
2827bf,Samsung
28285d,ZyxelCom
2829cc,CorsaTec
2829d9,Globalbe
282cb2,TP-Link
283152,Huawei
2832c5,Humax
283410,EnigmaDi
2834a2,Cisco
283638,IEEERegi
283713,Shenzhen
283737,Apple
2838cf,Gen2wave
28395e,Samsung
2839e7,PrecenoT
283b96,CoolCont
283ce4,Huawei
283f69,Sony
28401a,C8Medise
284121,Optisens
284430,Genesist
2847aa,Nokia
284846,Gridcent
284c53,IntuneNe
284d92,Luminato
284ed7,Outsmart
284fce,Liaoning
285132,Shenzhen
285261,Cisco
2852e0,LayonInt
28565a,HonHaiPr
285767,Echostar
2857be,Hangzhou
285aeb,Apple
285f2f,Rnware
285fdb,Huawei
286046,LantechC
286094,Capelec
286336,Siemens-
28656b,Keystone
286ab8,Apple
286aba,Apple
286c07,XiaomiEl
286d97,Samjin
286ed4,Huawei
286f7f,Cisco
287184,SpirePay
2872c5,Smartmat
2872f0,Athena
287610,Ignitene
2876cd,Funshion
287994,Realplay
287aee,ArrisGro
287b09,Zte
287cdb,HefeiToy
288023,HP
288335,Samsung
2884fa,Sharp
28852d,TouchNet
288915,Cashguar
288a1c,JuniperN
2891d0,StageTec
28924a,HP
2893fe,Cisco
28940f,Cisco
2894af,SamhwaTe
28987b,Samsung
28993a,AristaNe
289a4b,Steelser
289afa,TctMobil
289edf,DanfossT
28a02b,Apple
28a183,AlpsElec
28a186,Enblink
28a192,GerpSolu
28a1eb,EtekTech
28a241,Exlar
28a24b,JuniperN
28a574,MillerEl
28a5ee,Shenzhen
28a6db,Huawei
28ac67,MachPowe
28af0a,SiriusXm
28b0cc,XenyaDOO
28b2bd,Intel
28b3ab,GenmarkA
28b448,Huawei
28b9d9,Radisys
28ba18,NextnavL
28bab5,Samsung
28bb59,RnetTech
28bc18,Sourcing
28bc56,Emac
28be03,TctMobil
28be9b,Technico
28c0da,JuniperN
28c2dd,AzureWave
28c63f,Intel
28c671,YotaDevi
28c68e,Netgear
28c718,Altierre
28c7ce,Cisco
28c825,Dellking
28c87a,ArrisGro
28c914,Taimag
28ca09,Thyssenk
28cbeb,One
28cc01,Samsung
28ccff,Corporac
28cd1c,EspotelO
28cd4c,Individu
28cd9c,Shenzhen
28cfda,Apple
28cfe9,Apple
28d1af,Nokia
28d244,LcfcHefe
28d576,PremierW
28d93e,Telecor
28d98a,Hangzhou
28d997,YuduanMo
28db81,Shanghai
28def6,Biomerie
28e02c,Apple
28e14c,Apple
28e297,Shanghai
28e31f,XiaomiCo
28e347,LiteonTe
28e476,Pi-Coral
28e608,Tokheim
28e6e9,SisSatIn
28e794,Microtim
28e7cf,Apple
28ed58,JagJakob
28ed6a,Apple
28ee2c,Frontlin
28ee52,TP-Link
28eed3,Shenzhen
28ef01,Private
28f076,Apple
28f10e,Dell
28f358,2c-Trifo
28f366,Shenzhen
28f532,Add-Engi
28f606,SyesSrl
28faa0,VivoMobi
28fbd3,Ragentek
28fc51,Electric
28fcf6,Shenzhen
28fd80,IEEERegi
28fecd,Lemobile
28ff3e,Zte
2c002c,Unowhy
2c0033,Econtrol
2c00f7,Xos
2c010b,NascentT
2c029f,3alogics
2c0623,WinLeade
2c073c,Devline
2c081c,Ovh
2c088c,Humax
2c094d,RaptorEn
2c09cb,Cobs
2c0be9,Cisco
2c0e3d,Samsung
2c10c1,Nintendo
2c18ae,TrendEle
2c1984,IdnTelec
2c1a31,Electron
2c1bc8,HunanTop
2c1db8,ArrisGro
2c1eea,Aerodev
2c1f23,Apple
2c200b,Apple
2c2131,JuniperN
2c2172,JuniperN
2c21d7,Imax
2c228b,CtrSrl
2c233a,HP
2c245f,BabolatV
2c2617,OculusVr
2c265f,IEEERegi
2c26c5,Zte
2c27d7,HP
2c282d,BbkEduca
2c2997,Microsoft
2c2d48,BctElect
2c3033,Netgear
2c3068,Pantech
2c3124,Cisco
2c3311,Cisco
2c3361,Apple
2c337a,HonHaiPr
2c3427,ErcoGene
2c3557,ElliyPow
2c36a0,Capisco
2c36f8,Cisco
2c3731,Shenzhen
2c3796,Cybo
2c3996,Sagemcom
2c39c1,Ciena
2c3a28,FagorEle
2c3ae8,Espressi
2c3bfd,NetstorT
2c3ecf,Cisco
2c3f38,Cisco
2c3f3e,Alge-Tim
2c402b,SmartIbl
2c4138,HP
2c41a1,Bose
2c4401,Samsung
2c441b,Spectrum
2c44fd,HP
2c4d54,ASUS
2c4d79,Goertek
2c5089,Shenzhen
2c534a,Shenzhen
2c542d,Cisco
2c54cf,LG
2c553c,Gainspee
2c55d3,Huawei
2c56dc,ASUS
2c5731,Wingtech
2c598a,LG
2c59e5,HP
2c5a05,Nokia
2c5a0f,Cisco
2c5a8d,Systroni
2c5aa3,PromateE
2c5bb8,Guangdon
2c5be1,Centripe
2c5d93,RuckusWi
2c5ff3,Pertroni
2c600c,QuantaCo
2c625a,FinestSe
2c6289,Regeners
2c6373,SichuanT
2c6798,Intaltec
2c67fb,Shenzhen
2c69ba,RfContro
2c6a6f,IEEERegi
2c6bf5,JuniperN
2c6e85,Intel
2c6fc9,HonHaiPr
2c7155,Hivemoti
2c72c3,Soundmat
2c750f,Shanghai
2c768a,HP
2c7b5a,Milper
2c7b84,OooPetrT
2c7e81,ArrisGro
2c7ecf,Onzo
2c8065,HartingO
2c8158,HonHaiPr
2c86d2,Cisco
2c8a72,HTC
2c8bf2,HitachiM
2c9127,Eintechn
2c922c,KishuGik
2c9464,Cincoze
2c957f,Zte
2c9662,InvenitB
2c9717,ICYBV
2c9924,ArrisGro
2c9aa4,Eolo
2c9d1e,Huawei
2c9e5f,ArrisGro
2c9eec,JabilCir
2c9efc,Canon
2ca157,Acromate
2ca17d,ArrisGro
2ca2b4,FortifyT
2ca30e,PowerDra
